O=N(=O)c1ccc(cc1)C(c1ccc(cc1)N(=O)=O)(c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O	O=N(=O)c1ccccc1	1	QOWBEJ
c1cc2ccc3cccc4ccc(c1)c2c34	O=N(=O)c1cc(cc(c1)N(=O)=O)C#N	1	REDCIM
O=N(=O)c1cc(cc(c1)N(=O)=O)C#N	c1ccc2cc3ccccc3cc2c1	1	REDCUY
O=N(=O)c1cc(cc(c1)N(=O)=O)C#N	CN(C)c1ccccc1	1	REDDAF
O=N(=O)c1cc(cc(c1)N(=O)=O)C#N	Nc1cccc(N)c1	1	REDDEJ
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	CN(CN(C)N(=O)=O)N(=O)=O	1	RENPUV
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1	1	RULLUF
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc2nc3ccccc3cc2c1	1	RUYKUR
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1cnc2c(c1)ccc1cccnc21	1	RUYLAY
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc2nc3ccccc3nc2c1	1	RUYLEC
c1cc(ccn1)c1ccncc1	O=N(=O)c1cc(c(C=Cc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O	1	SERZIB
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	CC1=CNc2ccccc12	1	SKTNIB
CN1N=NC(=N1)N	O=N(=O)NC1=NN=NN1	1	SOQPAQ
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc(cc1)C=Cc1ccccc1	1	STINBZ
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	CC1(C)N([O])C(=N([O])C1(C)C)c1cc(cc(c1)C1=N([O])C(C)(C)C(C)(C)N1[O])C1=N([O])C(C)(C)C(C)(C)N1[O]	1	SUGCAY
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	NN1C2=NON=C2C2=NON=C2C2=NON=C12	1	TETTAQ
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	O=N(=O)c1cccc(c1)N(=O)=O	1	TIVJUF
O=N(=O)c1cccc2ccccc12	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	1	TOZMUS
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45	O=N(=O)c1ccc(cc1)N(=O)=O	1	UGUNAN
c1ccc2ccccc2c1	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	1	URIHUZ
c1ccc2cc3ccccc3cc2c1	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	1	URIJEL
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	1	URIJUB
Nc1ccccc1N	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	1	URILAJ
C1N2Cc3c(N1Cc1c2ccc2ccccc12)c1CN2CN(Cc4c2ccc2ccccc42)c1c1CN2CN(Cc4c2ccc2ccccc42)c31	O=N(=O)c1ccccc1	1	USEZID
NN1N=CN=N1	O=N(=O)N=C1NN=NN1	1	VAZBIJ
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc2c(c1)ccc1c3ccccc3ccc21	1	VIGKIF
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	Cc1ccc2c(ccc3c4ccccc4ccc23)c1	1	VIGKUR
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	Cc1cccc2ccc3c4ccccc4ccc3c12	1	VIGLEC
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	CN1N=C(N=C1N(=O)=O)N(=O)=O	1	WEPGEG
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	[O]n1ccccc1	1	WEPTAP
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	Cc1ccc(cc1)c1nc(nc(n1)c1ccc(C)cc1)c1ccc(C)cc1	1	WOJWIB
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	Cc1ccc(cc1)c1cc(cc(c1)c1ccc(C)cc1)c1ccc(C)cc1	1	WOJWOH
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1	1	WOJXEY
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	C#Cc1cc(cc(c1)C#C)C#C	1	XAHZAH
O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O	Cc1cc(ccc1N(=O)=O)N(=O)=O	1	XAJJUQ
O=N(=O)c1ccc2NN=Nc2c1	CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C	1	XEMCID
N1C=CN=N1	O=N(=O)C(C1=NNC(=N1)C1=NC(=NN1)C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O	1	XIZCER
