c1ccc(cc1)C=Cc1ccccc1	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	STINBZ
CC1(C)N([O])C(=N([O])C1(C)C)c1cc(cc(c1)C1=N([O])C(C)(C)C(C)(C)N1[O])C1=N([O])C(C)(C)C(C)(C)N1[O]	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	SUGCAY
NN1C2=NON=C2C2=NON=C2C2=NON=C12	O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	1	TETTAQ
O=N(=O)c1cccc(c1)N(=O)=O	O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	1	TIVJUF
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	O=N(=O)c1cccc2ccccc12	1	TOZMUS
O=N(=O)c1ccc(cc1)N(=O)=O	c1cc2cccc3c4cccc5cccc(c(c1)c23)c45	1	UGUNAN
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	c1ccc2ccccc2c1	1	URIHUZ
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	c1ccc2cc3ccccc3cc2c1	1	URIJEL
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	c1cc2cccc3c4cccc5cccc(c(c1)c23)c45	1	URIJUB
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O	Nc1ccccc1N	1	URILAJ
O=N(=O)c1ccccc1	C1N2Cc3c(N1Cc1c2ccc2ccccc12)c1CN2CN(Cc4c2ccc2ccccc42)c1c1CN2CN(Cc4c2ccc2ccccc42)c31	1	USEZID
O=N(=O)N=C1NN=NN1	NN1N=CN=N1	1	VAZBIJ
c1ccc2c(c1)ccc1c3ccccc3ccc21	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	VIGKIF
Cc1ccc2c(ccc3c4ccccc4ccc23)c1	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	VIGKUR
Cc1cccc2ccc3c4ccccc4ccc3c12	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	VIGLEC
CN1N=C(N=C1N(=O)=O)N(=O)=O	O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	1	WEPGEG
[O]n1ccccc1	O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	1	WEPTAP
Cc1ccc(cc1)c1nc(nc(n1)c1ccc(C)cc1)c1ccc(C)cc1	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	WOJWIB
Cc1ccc(cc1)c1cc(cc(c1)c1ccc(C)cc1)c1ccc(C)cc1	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	WOJWOH
c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	WOJXEY
C#Cc1cc(cc(c1)C#C)C#C	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	XAHZAH
Cc1cc(ccc1N(=O)=O)N(=O)=O	O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O	1	XAJJUQ
CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C	O=N(=O)c1ccc2NN=Nc2c1	1	XEMCID
O=N(=O)C(C1=NNC(=N1)C1=NC(=NN1)C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O	N1C=CN=N1	1	XIZCER
CON=N(C)[O]	O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	1	YEDVAH
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	1	ZEBJOH01
Cc1cc2ccccc2c2ccc3ccccc3c12	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	ZEGKIF10
[O]N1=C2C(=NO1)C1=N([O])ON=C1C1=N([O])ON=C21	O=N(=O)N1CC(C1)(N(=O)=O)N(=O)=O	1	ZEVNUL
Cc1ccccn1[O]	O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	1	ZEZGIW
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	Nc1ccc(F)cc1	1	ZEZHET
O=N(=O)c1cc(c(C=Cc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O	c1cc(ccn1)C=Cc1ccncc1	1	ZILMUF
O=N(=O)c1cccc2ccccc12	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	ZOPGOC
NC1=NNC=N1	O=N(=O)C1=NNC2=C1NN=C2N(=O)=O	1	ZUBNOB
O=N(=O)C1=NNC2=C1NN=C2N(=O)=O	NN1C=NN=C1	1	ZUBNUH
C1c2ccccc2Cc2ccccc12	O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	1	ZZZAGS10
C1=NN=CN1N=NN1C=NN=C1	O=N(=O)C1=NC(=CN1)N(=O)=O	1	YOJQOG
C1=NN=CN1N=NN1C=NN=C1	O=N(=O)C1=CC(=NN1)N(=O)=O	1	YOJXIH
C1=NN=CN1N=NN1C=NN=C1	O=N(=O)C1=NNC(=N1)C1=NC(=NN1)N(=O)=O	1	YOJXON
CL-20	4,5-MDNI	1	NILCIX
CL-20	HMX	1	ZEBJOH
CL-20	TPPO	1	WOSFOB
CL-20	BTF	1	PEHSUS
CL-20	GTA	1	XAQFUS
CL-20	DO	1	ZASWAT
CL-20	BL	1	ZASWEX
CL-20	HMPA	1	ZASWIB
CL-20	NMP	1	GOWHIL
CL-20	BQ	1	ROSMOD
CL-20	NAQ	1	ROSMIX
CL-20	CPL	1	JAQVOP
CL-20	xylene	1	UWUGAW
CL-20	DNP	1	JABYIX	JABYIX01
CL-20	MNO	1	MANLEV
BTF	BOXTET	1	BOXTET
DADP	TITNB	1	WUGWAY
DADP	TCTNB	1	WIFYAN
DADP	TBTNB	1	WIFXUG
HMX	DMI	1	IDENEM
HMX	FA	1	ZEZGOC
HMX	T2	1	ZEZHAP
HMX	PDA	1	ZEZHOD
TNT	1-BN	1	URIJAH
TNT	9-BN	1	URIJIP
TNT	AA_1	1	URIMAK
TNT	alpha-ABA_1	1	URILOX
TNT	DBZ	1	URIKOW
TNT	DMB	1	URILEN
TNT	DMDBT	1	URIKUC
TNT	Phenothiazine	1	URIKIQ
TNT	phenanthrene	1	URIJOV
TNT	T2	1	URIKEM
TNT	TT	1	URIKAI
BTO	ATZ	1	UTEJAG
BTO	CIM	1	MEPWIQ
NTO	TZTN	1	FOYSUJ
CL-20	TNB	0	CL-20&TNB
CL-20	DANA	0	CL-20&DANA
CL-20	TNAN	0	CL-20&TNAN
CL-20	TATB	0	CL-20&TATB
CL-20	LLM-105	0	CL-20&LLM-105
CL-20	FOX-7	0	CL-20&FOX-7
CL-20	PA	0	CL-20&PA
CL-20	2,4-DNI	0	CL-20&2,4-DNI
CL-20	3,4-DNP	0	CL-20&3,4-DNP
CL-20	4,5-MDNP	0	CL-20&4,5-MDNP
CL-20	RDX	0	CL-20&RDX
CL-20	CE	0	CL-20&CE
CL-20	HNS	0	CL-20&HNS
CL-20	NQ	0	CL-20&NQ
CL-20	D-explosive	0	CL-20&D-explosive
CL-20	3,4-MDNP	0	CL-20&3,4-MDNP
CL-20	NTO	0	CL-20&NTO
CL-20	TNGU	0	CL-20&TNGU
CL-20	PETN	0	CL-20&PETN
CL-20	3,5-DNP	0	CL-20&3,5-DNP
CL-20	DNTF	0	CL-20&DNTF
CL-20	DAAF	0	CL-20&DAAF
TATB	HMX	0	TATB&HMX
TATB	RDX	0	TATB&RDX
TATB	TNT	0	TATB&TNT
DAAF	HMX	0	DAAF&HMX
DAAF	RDX	0	DAAF&RDX
DAAF	TNT	0	DAAF&TNT
LLM-105	HMX	0	LLM-105&HMX
LLM-105	RDX	0	LLM-105&RDX
LLM-105	TNT	0	LLM-105&TNT
FOX-7	HMX	0	FOX-7&HMX
FOX-7	RDX	0	FOX-7&RDX
FOX-7	TNT	0	FOX-7&TNT
RDX	A4	0	RDX&A4
RDX	DNPP	0	RDX&DNPP
RDX	4-AT	0	RDX&4-AT
RDX	TNAN	0	RDX&TNAN
RDX	TNA	0	RDX&TNA
RDX	4,5-MDNP	0	RDX&4,5-MDNP
RDX	DNTF	0	RDX&DNTF
RDX	NAQ	0	RDX&NAQ
RDX	xylene	0	RDX&xylene
RDX	PNox	0	RDX&PNox
RDX	TNB	0	RDX&TNB
RDX	BL	0	RDX&BL
RDX	A8	0	RDX&A8
RDX	MNO	0	RDX&MNO
RDX	Nap	0	RDX&Nap
RDX	TNT	0	RDX&TNT
RDX	DAF	0	RDX&DAF
RDX	DNDA	0	RDX&DNDA
RDX	CPL	0	RDX&CPL
RDX	AT	0	RDX&AT
RDX	Pyr	0	RDX&Pyr
RDX	TCTNB	0	RDX&TCTNB
RDX	alpha-ABA_1	0	RDX&alpha-ABA_1
RDX	DO	0	RDX&DO
RDX	ATZ	0	RDX&ATZ
RDX	3,5-DNP	0	RDX&3,5-DNP
RDX	AZ1	0	RDX&AZ1
RDX	EDNA	0	RDX&EDNA
RDX	DANA	0	RDX&DANA
RDX	ATNO2	0	RDX&ATNO2
RDX	3-AT	0	RDX&3-AT
RDX	ANAT	0	RDX&ANAT
RDX	TNGU	0	RDX&TNGU
RDX	HNS	0	RDX&HNS
RDX	DNB	0	RDX&DNB
RDX	A7	0	RDX&A7
RDX	PDA	0	RDX&PDA
RDX	DAT	0	RDX&DAT
RDX	CE	0	RDX&CE
RDX	1-BN	0	RDX&1-BN
RDX	CIM	0	RDX&CIM
RDX	NMP	0	RDX&NMP
RDX	BTF	0	RDX&BTF
RDX	DMF	0	RDX&DMF
RDX	PETN	0	RDX&PETN
RDX	MAM	0	RDX&MAM
RDX	TITNB	0	RDX&TITNB
RDX	HMX	0	RDX&HMX
RDX	BTO	0	RDX&BTO
RDX	DNT	0	RDX&DNT
RDX	TZTN	0	RDX&TZTN
RDX	PA	0	RDX&PA
RDX	DMB	0	RDX&DMB
RDX	4,5-MDNI	0	RDX&4,5-MDNI
RDX	Per	0	RDX&Per
RDX	GTA	0	RDX&GTA
RDX	DNP	0	RDX&DNP
RDX	AA_1	0	RDX&AA_1
RDX	2,4-MDNI	0	RDX&2,4-MDNI
RDX	MDNT	0	RDX&MDNT
RDX	1,4-DNI	0	RDX&1,4-DNI
RDX	Py	0	RDX&Py
RDX	AZ2	0	RDX&AZ2
RDX	2,4-DNI	0	RDX&2,4-DNI
RDX	9-BN	0	RDX&9-BN
RDX	DADP	0	RDX&DADP
RDX	3,4-MDNP	0	RDX&3,4-MDNP
RDX	FA	0	RDX&FA
RDX	A3	0	RDX&A3
RDX	phenanthrene	0	RDX&phenanthrene
RDX	Ant	0	RDX&Ant
RDX	NQ	0	RDX&NQ
RDX	TBTNB	0	RDX&TBTNB
RDX	D-explosive	0	RDX&D-explosive
RDX	TNAZ	0	RDX&TNAZ
RDX	MTNP	0	RDX&MTNP
RDX	3,4-DNP	0	RDX&3,4-DNP
RDX	Benzene-1,2-diamine	0	RDX&Benzene-1,2-diamine
RDX	DNBT	0	RDX&DNBT
RDX	A12	0	RDX&A12
RDX	NN	0	RDX&NN
RDX	PDCA	0	RDX&PDCA
RDX	BQ	0	RDX&BQ
RDX	DMI	0	RDX&DMI
RDX	A5	0	RDX&A5
RDX	ADNP	0	RDX&ADNP
RDX	MATNB	0	RDX&MATNB
RDX	TTNB	0	RDX&TTNB
RDX	NTO	0	RDX&NTO
HNS	A4	0	HNS&A4
HNS	DNPP	0	HNS&DNPP
HNS	4-AT	0	HNS&4-AT
HNS	TNAN	0	HNS&TNAN
HNS	TNA	0	HNS&TNA
HNS	4,5-MDNP	0	HNS&4,5-MDNP
HNS	DNTF	0	HNS&DNTF
HNS	NAQ	0	HNS&NAQ
HNS	xylene	0	HNS&xylene
HNS	PNox	0	HNS&PNox
HNS	TNB	0	HNS&TNB
HNS	BL	0	HNS&BL
HNS	A8	0	HNS&A8
HNS	MNO	0	HNS&MNO
HNS	Nap	0	HNS&Nap
HNS	TNT	0	HNS&TNT
HNS	DAF	0	HNS&DAF
HNS	DNDA	0	HNS&DNDA
HNS	CPL	0	HNS&CPL
HNS	AT	0	HNS&AT
HNS	Pyr	0	HNS&Pyr
HNS	TCTNB	0	HNS&TCTNB
HNS	alpha-ABA_1	0	HNS&alpha-ABA_1
HNS	DO	0	HNS&DO
HNS	ATZ	0	HNS&ATZ
HNS	3,5-DNP	0	HNS&3,5-DNP
HNS	AZ1	0	HNS&AZ1
HNS	EDNA	0	HNS&EDNA
HNS	DANA	0	HNS&DANA
HNS	ATNO2	0	HNS&ATNO2
HNS	3-AT	0	HNS&3-AT
HNS	ANAT	0	HNS&ANAT
HNS	TNGU	0	HNS&TNGU
HNS	DNB	0	HNS&DNB
HNS	DAAF	0	HNS&DAAF
HNS	A7	0	HNS&A7
HNS	PDA	0	HNS&PDA
HNS	DAT	0	HNS&DAT
HNS	CE	0	HNS&CE
HNS	1-BN	0	HNS&1-BN
HNS	CIM	0	HNS&CIM
HNS	NMP	0	HNS&NMP
HNS	BTF	0	HNS&BTF
HNS	DMF	0	HNS&DMF
HNS	PETN	0	HNS&PETN
HNS	MAM	0	HNS&MAM
HNS	TITNB	0	HNS&TITNB
HNS	HMX	0	HNS&HMX
HNS	BTO	0	HNS&BTO
HNS	DNT	0	HNS&DNT
HNS	TZTN	0	HNS&TZTN
HNS	PA	0	HNS&PA
HNS	DMB	0	HNS&DMB
HNS	4,5-MDNI	0	HNS&4,5-MDNI
HNS	Per	0	HNS&Per
HNS	GTA	0	HNS&GTA
HNS	DNP	0	HNS&DNP
HNS	AA_1	0	HNS&AA_1
HNS	2,4-MDNI	0	HNS&2,4-MDNI
HNS	MDNT	0	HNS&MDNT
HNS	1,4-DNI	0	HNS&1,4-DNI
HNS	Py	0	HNS&Py
HNS	AZ2	0	HNS&AZ2
HNS	TATB	0	HNS&TATB
HNS	2,4-DNI	0	HNS&2,4-DNI
HNS	9-BN	0	HNS&9-BN
HNS	DADP	0	HNS&DADP
HNS	3,4-MDNP	0	HNS&3,4-MDNP
HNS	LLM-105	0	HNS&LLM-105
HNS	FA	0	HNS&FA
HNS	A3	0	HNS&A3
HNS	phenanthrene	0	HNS&phenanthrene
HNS	Ant	0	HNS&Ant
HNS	NQ	0	HNS&NQ
HNS	TBTNB	0	HNS&TBTNB
HNS	D-explosive	0	HNS&D-explosive
HNS	TNAZ	0	HNS&TNAZ
HNS	MTNP	0	HNS&MTNP
HNS	3,4-DNP	0	HNS&3,4-DNP
HNS	Benzene-1,2-diamine	0	HNS&Benzene-1,2-diamine
HNS	DNBT	0	HNS&DNBT
HNS	A12	0	HNS&A12
HNS	NN	0	HNS&NN
HNS	PDCA	0	HNS&PDCA
